,Absorbance Spectrum,Absorbance Spectrum,,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum
Wavenumber cm-1,,,,,,,,,,,,,
,Lumilog_GaN_substrate 20degC,Lumilog_GaN_substrate_80degC,LUMILOG_GaN_substrate_-160degC,B120504_InGaN_20degC,B120504_InGaN_80degC,B120504_InGaN_20degC_Vak,B120504_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_20degC_Vak,J130828_10nm_M16_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_90degC,J140228_3nm_InGaN_20degC,J140228_3nm_InGaN_90degC,J140228_3nm_InGaN_-160degC
7784.799524,0.425653905,0.419623911,1.326980829,0.37655288,0.389656752,0.461875826,0.539432287,0.747646093,0.79342407,0.732252061,0.907413006,0.89348942,0.982541978
7784.317344,0.424656421,0.418411702,1.327731609,0.379650414,0.394251674,0.462697774,0.557117641,0.744490504,0.784653008,0.734738827,0.903389394,0.89087981,0.98408103
7783.835164,0.429457963,0.422450155,1.304715872,0.368518889,0.385735631,0.474851966,0.568745017,0.745286167,0.777205646,0.736864686,0.892373919,0.888629377,0.98194313
7783.352984,0.430416733,0.421387315,1.290732384,0.358761042,0.379530787,0.492853433,0.568123758,0.748175859,0.777755618,0.739015102,0.885869801,0.888399661,0.978107095
7782.870803,0.423750013,0.410901725,1.294874191,0.360947043,0.381916553,0.508117616,0.556386709,0.753033519,0.782667041,0.740593374,0.889910221,0.891399384,0.97839576
7782.388623,0.41788733,0.409133673,1.303289533,0.366840035,0.386590213,0.509761095,0.54340595,0.759369075,0.787347615,0.742911339,0.897143424,0.893326521,0.979521155
7781.906443,0.416331768,0.422731608,1.305226564,0.364771038,0.389508486,0.504980087,0.535363317,0.761447012,0.791244745,0.743961513,0.901380062,0.893734634,0.973281384
7781.424263,0.418247253,0.436189562,1.303455591,0.363688201,0.387053758,0.505631626,0.531054735,0.757411122,0.792426109,0.741215587,0.904539883,0.895778656,0.964534104
7780.942083,0.427093118,0.445483476,1.307902455,0.377153128,0.384663582,0.515161812,0.532823026,0.753355443,0.789367139,0.739792466,0.908545434,0.89776063,0.962385476
7780.459902,0.440663576,0.460637659,1.318621516,0.393318534,0.394117743,0.520756245,0.539735258,0.753731549,0.788001657,0.742152691,0.910807371,0.89866972,0.961257279
7779.977722,0.453179091,0.478964955,1.320930719,0.396075815,0.407227695,0.506715477,0.548617542,0.757616937,0.788533568,0.741546929,0.910128713,0.903294086,0.95563674
7779.495542,0.463566542,0.484901607,1.309965968,0.391988218,0.410471082,0.485613942,0.559927285,0.759919524,0.783641517,0.73966074,0.909688532,0.907633245,0.956085265
7779.013362,0.467047989,0.472682774,1.301286578,0.390549481,0.405650079,0.479096264,0.561937571,0.757894218,0.77992183,0.743508756,0.909081757,0.90104872,0.966941237
7778.531182,0.458134681,0.455033123,1.301374912,0.389331162,0.395687312,0.49266997,0.547204196,0.756267309,0.786571145,0.747605979,0.907353103,0.888471246,0.975490451
7778.049001,0.44612506,0.448659807,1.302303195,0.383570254,0.384568453,0.51046288,0.535610139,0.756580055,0.792531848,0.743429124,0.906468868,0.883534789,0.976137996
7777.566821,0.445281714,0.459302485,1.303206205,0.373421699,0.382298827,0.508268297,0.539792955,0.755016088,0.786758959,0.73450768,0.909438729,0.889111996,0.972447693
7777.084641,0.450108349,0.476960689,1.30591619,0.366377085,0.392675221,0.494347274,0.549560905,0.754480779,0.77804631,0.731045902,0.917973399,0.897800922,0.963413775
7776.602461,0.449138105,0.486030757,1.302987933,0.368951142,0.405680567,0.495278001,0.559360564,0.758997977,0.775233746,0.735720992,0.923819005,0.901504576,0.955703557
7776.12028,0.445966214,0.481309503,1.288398385,0.37436983,0.407657057,0.506229997,0.569614232,0.763230205,0.775632083,0.742540896,0.920271635,0.899662554,0.959985077
7775.6381,0.444606125,0.469219595,1.273414612,0.368414104,0.398862064,0.503216743,0.574154854,0.763659477,0.776274145,0.74680984,0.914223611,0.898495674,0.970162094
7775.15592,0.443383694,0.456174463,1.274177194,0.354804873,0.390178323,0.48931995,0.56932056,0.763593733,0.777473092,0.747446477,0.907582045,0.899262309,0.974503577
7774.67374,0.439163625,0.447546154,1.287755609,0.352296829,0.38670525,0.478075862,0.561085045,0.76402992,0.778952062,0.745504975,0.896587729,0.897424161,0.975260258
7774.19156,0.431316018,0.44462502,1.298033357,0.359343141,0.384093523,0.466776609,0.555633307,0.764672756,0.780744016,0.744264483,0.886466026,0.892998636,0.97673285
7773.709379,0.426889569,0.43950513,1.297548652,0.361543179,0.380838335,0.459407032,0.552560866,0.765349627,0.780539155,0.74416846,0.881309628,0.889199436,0.975396872
7773.227199,0.424121201,0.427448303,1.288940907,0.36049822,0.379376173,0.466427505,0.550688207,0.765614331,0.776207328,0.739753962,0.878228366,0.886735559,0.973194599
7772.745019,0.416042566,0.412358403,1.279512167,0.364144444,0.381343901,0.48591429,0.552588999,0.766240656,0.772315979,0.731760681,0.877624094,0.886069894,0.977674365
7772.262839,0.4088386,0.401837707,1.279505134,0.372754008,0.38417697,0.505888343,0.555517614,0.765976906,0.772730231,0.730721295,0.881903231,0.889315486,0.986298323
7771.780659,0.409316212,0.403120011,1.286819458,0.374340236,0.379404962,0.511276901,0.554959118,0.764425099,0.776415467,0.737597167,0.888524592,0.894776285,0.989143908
7771.298478,0.416484803,0.409985483,1.288555861,0.361546576,0.370064467,0.498822331,0.557768703,0.765996754,0.782323539,0.743060052,0.89408505,0.897915006,0.985030293
7770.816298,0.426787913,0.414026022,1.289058208,0.352137119,0.370849341,0.485580474,0.560798824,0.771055818,0.78920424,0.744459689,0.898769736,0.898503065,0.979214251
7770.334118,0.432011694,0.421653479,1.297470212,0.356980413,0.384974569,0.483788341,0.547763109,0.773424864,0.792915642,0.742957234,0.900752544,0.897230923,0.971849561
7769.851938,0.427645713,0.433140665,1.3029176,0.356323302,0.399006397,0.483772129,0.527313292,0.77035147,0.789885938,0.738108933,0.899238467,0.897131383,0.964605808
7769.369758,0.42431736,0.442650974,1.295447111,0.343505532,0.399084866,0.480954915,0.519957066,0.765056968,0.784281433,0.733737171,0.900103569,0.901266456,0.964089513
7768.887577,0.432103962,0.451458514,1.277603269,0.343027353,0.388289034,0.478895098,0.529794991,0.762282014,0.781846046,0.734204888,0.902506292,0.902492106,0.971472859
7768.405397,0.445746541,0.457407117,1.25974822,0.365192622,0.38471055,0.476067662,0.552208066,0.762742162,0.779936969,0.738289833,0.89855063,0.898750484,0.980141222
7767.923217,0.452831715,0.456025422,1.257184148,0.386238605,0.393435389,0.47905156,0.572333455,0.762254536,0.775423229,0.741510749,0.894223034,0.89868623,0.982039094
7767.441037,0.446270049,0.44570747,1.272276998,0.383139163,0.393972427,0.486820668,0.56777662,0.76073736,0.774152339,0.740754604,0.901797712,0.901493967,0.980326951
7766.958856,0.437072366,0.433298737,1.292132974,0.366555423,0.377677321,0.486940384,0.543356061,0.761975884,0.77846998,0.737605453,0.91550082,0.902844787,0.982916057
7766.476676,0.441188842,0.432400256,1.304190278,0.357080549,0.363728881,0.480058074,0.525535166,0.765507281,0.779572785,0.736497045,0.918523729,0.903588593,0.984981
7765.994496,0.453650862,0.443765104,1.305447578,0.36123538,0.36637941,0.475938797,0.524383724,0.767801106,0.776560485,0.737721264,0.906439364,0.902115405,0.981970072
7765.512316,0.462428838,0.452143848,1.304127097,0.372789681,0.382294387,0.481252104,0.531796098,0.767683625,0.778541505,0.736619711,0.893716037,0.902668357,0.980302393
7765.030136,0.463091612,0.448951989,1.313987732,0.377331644,0.394923329,0.489713132,0.535627663,0.766381383,0.784910738,0.733612716,0.89457804,0.90862751,0.985611856
7764.547955,0.45339185,0.442680061,1.331861615,0.37181738,0.397006541,0.489855409,0.533465207,0.76414001,0.789517283,0.734689415,0.901174545,0.906968355,0.992076993
7764.065775,0.440297335,0.441405326,1.332315803,0.368462503,0.396426409,0.487644583,0.535657525,0.761039019,0.792106092,0.740211666,0.90156579,0.893919945,0.986873567
7763.583595,0.431860894,0.440817893,1.313542724,0.373639882,0.387480199,0.492319822,0.542646587,0.758722782,0.793156505,0.744713843,0.901934981,0.885408998,0.969866335
7763.101415,0.425740451,0.433990031,1.297740459,0.379733831,0.369037062,0.495399922,0.544831395,0.758507311,0.791432858,0.742694914,0.905582011,0.88645035,0.953132451
7762.619235,0.419328928,0.422207654,1.289746523,0.377354801,0.361347705,0.492052108,0.544397593,0.75919205,0.787338376,0.734992862,0.904267669,0.888493836,0.945589066
7762.137054,0.415077627,0.412791222,1.287694097,0.366712362,0.367942959,0.492687643,0.543495655,0.758956075,0.783675492,0.730348706,0.897511363,0.890565932,0.949908137
7761.654874,0.41594395,0.409837067,1.292476654,0.353030235,0.370541066,0.497901767,0.540443599,0.75816375,0.782737911,0.733144164,0.893126786,0.896570623,0.962112904
7761.172694,0.423779607,0.41487667,1.300047517,0.345015109,0.368140131,0.497126758,0.547566175,0.757081628,0.782643497,0.740651906,0.894208193,0.901812315,0.974428833
7760.690514,0.432278514,0.427054942,1.305950522,0.350541353,0.375025123,0.490830272,0.563722908,0.757115602,0.782220483,0.750756025,0.898547769,0.902041137,0.980831921
7760.208333,0.428881288,0.435913533,1.313516498,0.363756657,0.385852069,0.490921408,0.565529227,0.761228085,0.781656384,0.758800328,0.90177691,0.903647602,0.978460789
7759.726153,0.420352966,0.432973117,1.325042844,0.375267148,0.387267292,0.499921709,0.55265671,0.767555594,0.780519068,0.75906831,0.901853919,0.911000192,0.971661448
7759.243973,0.423593104,0.425043136,1.326409936,0.384778023,0.38048327,0.503112853,0.540642381,0.770991325,0.782243013,0.754232407,0.903945267,0.918857276,0.967596531
7758.761793,0.435709327,0.425237626,1.312059522,0.390868872,0.37226975,0.496402293,0.539234757,0.769913793,0.787203789,0.751449823,0.911539555,0.922361493,0.965223849
7758.279613,0.447062403,0.437065989,1.301963091,0.388923377,0.366522849,0.485498369,0.549482584,0.765089989,0.790830195,0.75375396,0.918039203,0.920415223,0.962119043
7757.797432,0.455706358,0.449617326,1.307220817,0.383174539,0.36465776,0.4638592,0.551280022,0.760160685,0.794743836,0.757047832,0.915492117,0.912633955,0.957683086
7757.315252,0.45783186,0.448462456,1.317523122,0.379195511,0.368168771,0.440682113,0.537437975,0.761139214,0.80098021,0.753158987,0.90655309,0.903590381,0.954215825
7756.833072,0.44954133,0.432608545,1.318780184,0.373909831,0.376809835,0.434018344,0.528699458,0.766345143,0.802709639,0.742853224,0.899042606,0.89883101,0.960825562
7756.350892,0.43596679,0.423439711,1.309868693,0.364389867,0.382794738,0.441224515,0.528728604,0.768599808,0.796670496,0.736956835,0.896346033,0.898076594,0.972336531
7755.868712,0.430424422,0.435606092,1.307803631,0.35370332,0.380773038,0.45229578,0.525633991,0.76708436,0.789641023,0.737521768,0.900970042,0.899195731,0.9711079
7755.386531,0.437395394,0.449801952,1.327018499,0.345285416,0.378298938,0.459839404,0.519957006,0.764350116,0.784884751,0.736879528,0.911611378,0.898904622,0.959690928
7754.904351,0.448122263,0.455486,1.351813674,0.345506012,0.384313077,0.466424942,0.52314657,0.76129657,0.784223378,0.735204816,0.91725862,0.894665003,0.955013812
7754.422171,0.459483832,0.466434866,1.353272438,0.357825607,0.393426925,0.477405608,0.539637268,0.758579612,0.789285004,0.73684305,0.912298024,0.889975786,0.961492121
7753.939991,0.472087681,0.474832237,1.339865446,0.367552876,0.392631978,0.481313586,0.555201888,0.756530643,0.792220294,0.739407361,0.906372905,0.887776375,0.971986175
7753.457811,0.476946831,0.470847487,1.341409922,0.368621439,0.383993715,0.479556888,0.55475533,0.755063593,0.789969683,0.741502285,0.904950142,0.886974156,0.981502295
7752.97563,0.468316108,0.466828078,1.355395913,0.372893125,0.380933076,0.485302031,0.547967255,0.754218161,0.789767087,0.745100856,0.902018905,0.888384819,0.984551311
7752.49345,0.455439001,0.468024999,1.358191609,0.374320358,0.385905892,0.484179586,0.554638028,0.753910601,0.791523337,0.748428464,0.899680018,0.891992509,0.977556944
7752.01127,0.449488789,0.466482908,1.346805334,0.365231752,0.393814504,0.467593491,0.570098996,0.754553139,0.788005888,0.748617232,0.904745042,0.893878102,0.968835056
7751.52909,0.451042295,0.462597311,1.329579353,0.358987898,0.404191375,0.461062759,0.572769403,0.758082926,0.780845463,0.746578813,0.911618114,0.894373059,0.965309978
7751.046909,0.45489651,0.464102149,1.306598186,0.361147404,0.410595745,0.476274639,0.560759664,0.762240946,0.778966486,0.742918789,0.911790073,0.8987661,0.963463068
7750.564729,0.454794973,0.465158284,1.282873869,0.362869233,0.403849334,0.492346257,0.549438477,0.761197031,0.7811777,0.735404611,0.905134141,0.906977832,0.959231555
7750.082549,0.443718165,0.454808235,1.271005988,0.360381275,0.389695436,0.492171019,0.54418689,0.75745976,0.781379282,0.727544427,0.89823854,0.912266195,0.956004679
7749.600369,0.428860694,0.440237612,1.274854779,0.359143764,0.37779972,0.483618826,0.541384995,0.757984519,0.782159448,0.729118705,0.89636755,0.909744263,0.958986402
7749.118189,0.425045282,0.432214141,1.282839775,0.358714193,0.367533296,0.479807228,0.5409711,0.761725664,0.788230777,0.740012467,0.898009896,0.903585613,0.968460262
7748.636008,0.428740859,0.427138001,1.283843517,0.353460073,0.358379245,0.484362036,0.543756247,0.762983978,0.797276974,0.748975158,0.9020347,0.90070641,0.982266903
7748.153828,0.429527968,0.424238652,1.29039681,0.349119484,0.355224967,0.490612417,0.547155082,0.762756288,0.801612854,0.751574099,0.906144023,0.897896767,0.992329597
7747.671648,0.431790859,0.431637347,1.316965938,0.352587879,0.356805414,0.491092592,0.548835874,0.765262365,0.799832523,0.751659453,0.906805813,0.889859498,0.989618719
7747.189468,0.440048128,0.447816908,1.33866775,0.359711617,0.358694583,0.486160547,0.549375474,0.768106818,0.800849438,0.750868082,0.904953539,0.882642686,0.980551064
7746.707288,0.442324042,0.45917964,1.325324893,0.366153449,0.359361231,0.480243653,0.548278391,0.767560542,0.807698071,0.747845769,0.897766411,0.884509504,0.973703027
7746.225107,0.430727065,0.451760739,1.299076676,0.369717866,0.357814193,0.477956951,0.542274475,0.765027285,0.8098737,0.742659628,0.887262106,0.89406842,0.967953682
7745.742927,0.419996709,0.434098363,1.291743517,0.368918419,0.361076713,0.478670508,0.534541428,0.763963461,0.802991271,0.738739312,0.885369062,0.902742863,0.96589601
7745.260747,0.424659908,0.435160488,1.300485969,0.368229032,0.375084102,0.479797691,0.533964574,0.764966607,0.796414733,0.737278283,0.891274869,0.904676676,0.96808362
7744.778567,0.437300891,0.457022846,1.301297069,0.372200966,0.389033496,0.480595589,0.539311469,0.764513969,0.79343313,0.737172604,0.8923738,0.900924444,0.968038082
7744.296386,0.444523931,0.469800919,1.285939813,0.38038376,0.391941518,0.481078058,0.541039586,0.760629177,0.789449811,0.73846823,0.886559904,0.895020366,0.966990232
7743.814206,0.446467966,0.458436102,1.275201321,0.387567073,0.386661083,0.485375077,0.536488354,0.757382035,0.785593033,0.740478873,0.882946372,0.887172341,0.969669878
7743.332026,0.446518153,0.43548429,1.288254499,0.388311505,0.378780752,0.4883762,0.528805614,0.759810984,0.785830677,0.745264351,0.886531055,0.875621378,0.97312659
7742.849846,0.444673479,0.417131931,1.315301895,0.385059685,0.371051967,0.480415493,0.523189068,0.76597774,0.788950145,0.754339099,0.893148124,0.865171134,0.971395314
7742.367666,0.438464165,0.410948277,1.324729204,0.38036406,0.364821464,0.471064001,0.524427354,0.770028651,0.79299134,0.761071861,0.896105409,0.864093006,0.966444373
7741.885485,0.426209718,0.414025933,1.309463859,0.372867584,0.360225677,0.474889815,0.528319061,0.769876778,0.798155725,0.758665144,0.894310415,0.87408489,0.967562675
7741.403305,0.415914655,0.411111295,1.29786706,0.364766777,0.361974299,0.485105455,0.528659523,0.767084599,0.8008551,0.750690103,0.894161522,0.886757672,0.976752758
7740.921125,0.411916703,0.395818263,1.302180529,0.358320117,0.373547643,0.483574241,0.528145075,0.76444906,0.797723889,0.746712327,0.900005639,0.890289545,0.985581458
7740.438945,0.411732614,0.386047363,1.307931423,0.353553832,0.385542452,0.477501065,0.530754387,0.763581157,0.792368233,0.748335123,0.905756891,0.886164129,0.987023532
7739.956765,0.414048344,0.390110165,1.314638138,0.351157397,0.386804879,0.478642315,0.535174608,0.765088797,0.789086819,0.748297274,0.906376243,0.885069728,0.981401384
7739.474584,0.414322406,0.39722842,1.332103729,0.349992007,0.380194098,0.470453918,0.535615861,0.769218564,0.790983319,0.744778931,0.907375932,0.886984468,0.973741949
7738.992404,0.414343119,0.40491873,1.339402199,0.352327913,0.37611106,0.453243494,0.53272754,0.772920012,0.800216615,0.742765546,0.909297407,0.884980857,0.972188771
7738.510224,0.415811092,0.413997978,1.319654942,0.36077863,0.373244494,0.451524526,0.53348285,0.772292137,0.809956968,0.744033813,0.90790832,0.881195188,0.980586708
7738.028044,0.41241771,0.422182202,1.303754449,0.365586966,0.365039736,0.462322205,0.537323892,0.767658412,0.808600843,0.747082829,0.907639325,0.884407163,0.990882576
7737.545864,0.414058089,0.431159675,1.310891867,0.363093019,0.362512171,0.476121604,0.542713404,0.762819886,0.7967031,0.748917758,0.909265757,0.896863759,0.992710292
7737.063683,0.435672045,0.435971379,1.317483068,0.364517897,0.380336672,0.497736007,0.550428689,0.76271826,0.785708785,0.746622086,0.906800091,0.909530878,0.985393882
7736.581503,0.462297648,0.43956092,1.310767412,0.370119005,0.407083869,0.511300027,0.55566299,0.769031763,0.782887459,0.743357062,0.899570942,0.91123271,0.976436853
7736.099323,0.473763138,0.455501139,1.306718588,0.374531925,0.418249965,0.503131926,0.554795504,0.774676025,0.787323952,0.743337154,0.891047955,0.905367255,0.973124385
7735.617143,0.475292593,0.476420015,1.302929401,0.377484262,0.41086477,0.493116707,0.549839139,0.772082806,0.79386121,0.744708717,0.886808634,0.902890503,0.974119484
7735.134962,0.472675979,0.482945919,1.285885096,0.373523891,0.400288105,0.492181927,0.542906284,0.76528722,0.798510373,0.744920909,0.890063465,0.902817726,0.971536756
7734.652782,0.466407359,0.480072528,1.268096447,0.361043304,0.394640654,0.491210431,0.53657335,0.761195362,0.80165714,0.743890643,0.895465195,0.899899244,0.965325594
7734.170602,0.463694334,0.48498711,1.26665473,0.35290733,0.395405352,0.490516454,0.538683712,0.760551929,0.802837074,0.74227494,0.895294785,0.894588709,0.964434505
7733.688422,0.462323576,0.494893074,1.277854681,0.359770715,0.401196301,0.491403788,0.550530672,0.761798382,0.798413754,0.741795361,0.889984488,0.889989018,0.968784094
7733.206242,0.458613396,0.492543191,1.287497997,0.372577608,0.404891074,0.488143027,0.559536278,0.763148427,0.78893894,0.743208408,0.885893643,0.890208125,0.969428897
7732.724061,0.461889923,0.476643711,1.293601632,0.376819164,0.405333757,0.48742491,0.561002731,0.764271855,0.780473828,0.743594527,0.886774719,0.89361918,0.967003942
7732.241881,0.471467137,0.464380533,1.303182244,0.372523218,0.407863945,0.493888855,0.56139344,0.765886903,0.778732538,0.740152657,0.890181482,0.894153893,0.967374623
